ID,PATH,TYPE
6986,DATASET/G/G-6323,GALAXY
6987,DATASET/G/G-6324,GALAXY
6988,DATASET/G/G-6325,GALAXY
6989,DATASET/G/G-6326,GALAXY
6990,DATASET/G/G-6327,GALAXY
6991,DATASET/G/G-6328,GALAXY
6992,DATASET/G/G-6329,GALAXY
6993,DATASET/G/G-6330,GALAXY
6994,DATASET/G/G-6331,GALAXY
6995,DATASET/G/G-6332,GALAXY
6996,DATASET/G/G-6333,GALAXY
6997,DATASET/G/G-6334,GALAXY
6998,DATASET/G/G-6335,GALAXY
6999,DATASET/G/G-6336,GALAXY
7000,DATASET/G/G-6337,GALAXY
7001,DATASET/G/G-6338,GALAXY
7002,DATASET/G/G-6339,GALAXY
7003,DATASET/G/G-6340,GALAXY
7004,DATASET/G/G-6341,GALAXY
7005,DATASET/G/G-6342,GALAXY
7006,DATASET/G/G-6343,GALAXY
7007,DATASET/G/G-6344,GALAXY
7008,DATASET/G/G-6345,GALAXY
7009,DATASET/G/G-6346,GALAXY
7010,DATASET/G/G-6347,GALAXY
7011,DATASET/G/G-6348,GALAXY
7012,DATASET/G/G-6349,GALAXY
7013,DATASET/G/G-6350,GALAXY
7014,DATASET/G/G-6351,GALAXY
7015,DATASET/G/G-6352,GALAXY
7016,DATASET/G/G-6353,GALAXY
7017,DATASET/G/G-6354,GALAXY
7018,DATASET/G/G-6355,GALAXY
7019,DATASET/G/G-6356,GALAXY
7020,DATASET/G/G-6357,GALAXY
7021,DATASET/G/G-6358,GALAXY
7022,DATASET/G/G-6359,GALAXY
7023,DATASET/G/G-6360,GALAXY
7024,DATASET/G/G-6361,GALAXY
7025,DATASET/G/G-6362,GALAXY
7026,DATASET/G/G-6363,GALAXY
7027,DATASET/G/G-6364,GALAXY
7028,DATASET/G/G-6365,GALAXY
7029,DATASET/G/G-6366,GALAXY
7030,DATASET/G/G-6367,GALAXY
7031,DATASET/G/G-6368,GALAXY
7032,DATASET/G/G-6369,GALAXY
7033,DATASET/G/G-6370,GALAXY
7034,DATASET/G/G-6371,GALAXY
7035,DATASET/G/G-6372,GALAXY
7036,DATASET/G/G-6373,GALAXY
7037,DATASET/G/G-6374,GALAXY
7038,DATASET/G/G-6375,GALAXY
7039,DATASET/G/G-6376,GALAXY
7040,DATASET/G/G-6377,GALAXY
7041,DATASET/G/G-6378,GALAXY
7042,DATASET/G/G-6379,GALAXY
7043,DATASET/G/G-6380,GALAXY
7044,DATASET/G/G-6381,GALAXY
7045,DATASET/G/G-6382,GALAXY
7046,DATASET/G/G-6383,GALAXY
7047,DATASET/G/G-6384,GALAXY
7048,DATASET/G/G-6385,GALAXY
7049,DATASET/G/G-6386,GALAXY
7050,DATASET/G/G-6387,GALAXY
7051,DATASET/G/G-6388,GALAXY
7052,DATASET/G/G-6389,GALAXY
7053,DATASET/G/G-6390,GALAXY
7054,DATASET/G/G-6391,GALAXY
7055,DATASET/G/G-6392,GALAXY
7056,DATASET/G/G-6393,GALAXY
7057,DATASET/G/G-6394,GALAXY
7058,DATASET/G/G-6395,GALAXY
7059,DATASET/G/G-6396,GALAXY
7060,DATASET/G/G-6397,GALAXY
7061,DATASET/G/G-6398,GALAXY
7062,DATASET/G/G-6399,GALAXY
7063,DATASET/G/G-6400,GALAXY
7064,DATASET/G/G-6401,GALAXY
7065,DATASET/G/G-6402,GALAXY
7066,DATASET/G/G-6403,GALAXY
7067,DATASET/G/G-6404,GALAXY
7068,DATASET/G/G-6405,GALAXY
7069,DATASET/G/G-6406,GALAXY
7070,DATASET/G/G-6407,GALAXY
7071,DATASET/G/G-6408,GALAXY
7072,DATASET/G/G-6409,GALAXY
7073,DATASET/G/G-6410,GALAXY
7074,DATASET/G/G-6411,GALAXY
7075,DATASET/G/G-6412,GALAXY
7076,DATASET/G/G-6413,GALAXY
7077,DATASET/G/G-6414,GALAXY
7078,DATASET/G/G-6415,GALAXY
7079,DATASET/G/G-6416,GALAXY
7080,DATASET/G/G-6417,GALAXY
7081,DATASET/G/G-6418,GALAXY
7082,DATASET/G/G-6419,GALAXY
7083,DATASET/G/G-6420,GALAXY
7084,DATASET/G/G-6421,GALAXY
7085,DATASET/G/G-6422,GALAXY
7086,DATASET/G/G-6423,GALAXY
7087,DATASET/G/G-6424,GALAXY
7088,DATASET/G/G-6425,GALAXY
7089,DATASET/G/G-6426,GALAXY
7090,DATASET/G/G-6427,GALAXY
7091,DATASET/G/G-6428,GALAXY
7092,DATASET/G/G-6429,GALAXY
7093,DATASET/G/G-6430,GALAXY
7094,DATASET/G/G-6431,GALAXY
7095,DATASET/G/G-6432,GALAXY
7096,DATASET/G/G-6433,GALAXY
7097,DATASET/G/G-6434,GALAXY
7098,DATASET/G/G-6435,GALAXY
7099,DATASET/G/G-6436,GALAXY
7100,DATASET/G/G-6437,GALAXY
7101,DATASET/G/G-6438,GALAXY
7102,DATASET/G/G-6439,GALAXY
7103,DATASET/G/G-6440,GALAXY
7104,DATASET/G/G-6441,GALAXY
7105,DATASET/G/G-6442,GALAXY
7106,DATASET/G/G-6443,GALAXY
7107,DATASET/G/G-6444,GALAXY
7108,DATASET/G/G-6445,GALAXY
7109,DATASET/G/G-6446,GALAXY
7110,DATASET/G/G-6447,GALAXY
7111,DATASET/G/G-6448,GALAXY
7112,DATASET/G/G-6449,GALAXY
7113,DATASET/G/G-6450,GALAXY
7114,DATASET/G/G-6451,GALAXY
7115,DATASET/G/G-6452,GALAXY
7116,DATASET/G/G-6453,GALAXY
7117,DATASET/G/G-6454,GALAXY
7118,DATASET/G/G-6455,GALAXY
7119,DATASET/G/G-6456,GALAXY
7120,DATASET/G/G-6457,GALAXY
7121,DATASET/G/G-6458,GALAXY
7122,DATASET/G/G-6459,GALAXY
7123,DATASET/G/G-6460,GALAXY
7124,DATASET/G/G-6461,GALAXY
7125,DATASET/G/G-6462,GALAXY
7126,DATASET/G/G-6463,GALAXY
7127,DATASET/G/G-6464,GALAXY
7128,DATASET/G/G-6465,GALAXY
7129,DATASET/G/G-6466,GALAXY
7130,DATASET/G/G-6467,GALAXY
7131,DATASET/G/G-6468,GALAXY
7132,DATASET/G/G-6469,GALAXY
7133,DATASET/G/G-6470,GALAXY
7134,DATASET/G/G-6471,GALAXY
7135,DATASET/G/G-6472,GALAXY
7136,DATASET/G/G-6473,GALAXY
7137,DATASET/G/G-6474,GALAXY
7138,DATASET/G/G-6475,GALAXY
7139,DATASET/G/G-6476,GALAXY
7140,DATASET/G/G-6477,GALAXY
7141,DATASET/G/G-6478,GALAXY
7142,DATASET/G/G-6479,GALAXY
7143,DATASET/G/G-6480,GALAXY
7144,DATASET/G/G-6481,GALAXY
7145,DATASET/G/G-6482,GALAXY
7146,DATASET/G/G-6483,GALAXY
7147,DATASET/G/G-6484,GALAXY
7148,DATASET/G/G-6485,GALAXY
7149,DATASET/G/G-6486,GALAXY
7150,DATASET/G/G-6487,GALAXY
7151,DATASET/G/G-6488,GALAXY
7152,DATASET/G/G-6489,GALAXY
7153,DATASET/G/G-6490,GALAXY
7154,DATASET/G/G-6491,GALAXY
7155,DATASET/G/G-6492,GALAXY
7156,DATASET/G/G-6493,GALAXY
7157,DATASET/G/G-6494,GALAXY
7158,DATASET/G/G-6495,GALAXY
7159,DATASET/G/G-6496,GALAXY
7160,DATASET/G/G-6497,GALAXY
7161,DATASET/G/G-6498,GALAXY
7162,DATASET/G/G-6499,GALAXY
7163,DATASET/G/G-6500,GALAXY
7164,DATASET/G/G-6501,GALAXY
7165,DATASET/G/G-6502,GALAXY
7166,DATASET/G/G-6503,GALAXY
7167,DATASET/G/G-6504,GALAXY
7168,DATASET/G/G-6505,GALAXY
7169,DATASET/G/G-6506,GALAXY
7170,DATASET/G/G-6507,GALAXY
7171,DATASET/G/G-6508,GALAXY
7172,DATASET/G/G-6509,GALAXY
7173,DATASET/G/G-6510,GALAXY
7174,DATASET/G/G-6511,GALAXY
7175,DATASET/G/G-6512,GALAXY
7176,DATASET/G/G-6513,GALAXY
7177,DATASET/G/G-6514,GALAXY
7178,DATASET/G/G-6515,GALAXY
7179,DATASET/G/G-6516,GALAXY
7180,DATASET/G/G-6517,GALAXY
7181,DATASET/G/G-6518,GALAXY
7182,DATASET/G/G-6519,GALAXY
7183,DATASET/G/G-6520,GALAXY
7184,DATASET/G/G-6521,GALAXY
7185,DATASET/G/G-6522,GALAXY
7186,DATASET/G/G-6523,GALAXY
7187,DATASET/G/G-6524,GALAXY
7188,DATASET/G/G-6525,GALAXY
7189,DATASET/G/G-6526,GALAXY
7190,DATASET/G/G-6527,GALAXY
7191,DATASET/G/G-6528,GALAXY
7192,DATASET/G/G-6529,GALAXY
7193,DATASET/G/G-6530,GALAXY
7194,DATASET/G/G-6531,GALAXY
7195,DATASET/G/G-6532,GALAXY
7196,DATASET/G/G-6533,GALAXY
7197,DATASET/G/G-6534,GALAXY
7198,DATASET/G/G-6535,GALAXY
7199,DATASET/G/G-6536,GALAXY
7200,DATASET/G/G-6537,GALAXY
7201,DATASET/G/G-6538,GALAXY
7202,DATASET/G/G-6539,GALAXY
7203,DATASET/G/G-6540,GALAXY
7204,DATASET/G/G-6541,GALAXY
7205,DATASET/G/G-6542,GALAXY
7206,DATASET/G/G-6543,GALAXY
7207,DATASET/G/G-6544,GALAXY
7208,DATASET/G/G-6545,GALAXY
7209,DATASET/G/G-6546,GALAXY
7210,DATASET/G/G-6547,GALAXY
7211,DATASET/G/G-6548,GALAXY
7212,DATASET/G/G-6549,GALAXY
7213,DATASET/G/G-6550,GALAXY
7214,DATASET/G/G-6551,GALAXY
7215,DATASET/G/G-6552,GALAXY
7216,DATASET/G/G-6553,GALAXY
7217,DATASET/G/G-6554,GALAXY
7218,DATASET/G/G-6555,GALAXY
7219,DATASET/G/G-6556,GALAXY
7220,DATASET/G/G-6557,GALAXY
7221,DATASET/G/G-6558,GALAXY
7222,DATASET/G/G-6559,GALAXY
7223,DATASET/G/G-6560,GALAXY
7224,DATASET/G/G-6561,GALAXY
7225,DATASET/G/G-6562,GALAXY
7226,DATASET/G/G-6563,GALAXY
7227,DATASET/G/G-6564,GALAXY
7228,DATASET/G/G-6565,GALAXY
7229,DATASET/G/G-6566,GALAXY
7230,DATASET/G/G-6567,GALAXY
7231,DATASET/G/G-6568,GALAXY
7232,DATASET/G/G-6569,GALAXY
7233,DATASET/G/G-6570,GALAXY
7234,DATASET/G/G-6571,GALAXY
7235,DATASET/G/G-6572,GALAXY
7236,DATASET/G/G-6573,GALAXY
7237,DATASET/G/G-6574,GALAXY
7238,DATASET/G/G-6575,GALAXY
7239,DATASET/G/G-6576,GALAXY
7240,DATASET/G/G-6577,GALAXY
7241,DATASET/G/G-6578,GALAXY
7242,DATASET/G/G-6579,GALAXY
7243,DATASET/G/G-6580,GALAXY
7244,DATASET/G/G-6581,GALAXY
7245,DATASET/G/G-6582,GALAXY
7246,DATASET/G/G-6583,GALAXY
7247,DATASET/G/G-6584,GALAXY
7248,DATASET/G/G-6585,GALAXY
7249,DATASET/G/G-6586,GALAXY
7250,DATASET/G/G-6587,GALAXY
7251,DATASET/G/G-6588,GALAXY
7252,DATASET/G/G-6589,GALAXY
7253,DATASET/G/G-6590,GALAXY
7254,DATASET/G/G-6591,GALAXY
7255,DATASET/G/G-6592,GALAXY
7256,DATASET/G/G-6593,GALAXY
7257,DATASET/G/G-6594,GALAXY
7258,DATASET/G/G-6595,GALAXY
7259,DATASET/G/G-6596,GALAXY
7260,DATASET/G/G-6597,GALAXY
7261,DATASET/G/G-6598,GALAXY
7262,DATASET/G/G-6599,GALAXY
7263,DATASET/G/G-6600,GALAXY
7264,DATASET/G/G-6601,GALAXY
7265,DATASET/G/G-6602,GALAXY
7266,DATASET/G/G-6603,GALAXY
7267,DATASET/G/G-6604,GALAXY
7268,DATASET/G/G-6605,GALAXY
7269,DATASET/G/G-6606,GALAXY
7270,DATASET/G/G-6607,GALAXY
7271,DATASET/G/G-6608,GALAXY
7272,DATASET/G/G-6609,GALAXY
7273,DATASET/G/G-6610,GALAXY
7274,DATASET/G/G-6611,GALAXY
7275,DATASET/G/G-6612,GALAXY
7276,DATASET/G/G-6613,GALAXY
7277,DATASET/G/G-6614,GALAXY
7278,DATASET/G/G-6615,GALAXY
7279,DATASET/G/G-6616,GALAXY
7280,DATASET/G/G-6617,GALAXY
7281,DATASET/G/G-6618,GALAXY
7282,DATASET/G/G-6619,GALAXY
7283,DATASET/G/G-6620,GALAXY
7284,DATASET/G/G-6621,GALAXY
7285,DATASET/G/G-6622,GALAXY
7286,DATASET/G/G-6623,GALAXY
7287,DATASET/G/G-6624,GALAXY
7288,DATASET/G/G-6625,GALAXY
7289,DATASET/G/G-6626,GALAXY
7290,DATASET/G/G-6627,GALAXY
7291,DATASET/G/G-6628,GALAXY
7292,DATASET/G/G-6629,GALAXY
7293,DATASET/G/G-6630,GALAXY
7294,DATASET/G/G-6631,GALAXY
7295,DATASET/G/G-6632,GALAXY
7296,DATASET/G/G-6633,GALAXY
7297,DATASET/G/G-6634,GALAXY
7298,DATASET/G/G-6635,GALAXY
7299,DATASET/G/G-6636,GALAXY
7300,DATASET/G/G-6637,GALAXY
7301,DATASET/G/G-6638,GALAXY
7302,DATASET/G/G-6639,GALAXY
7303,DATASET/G/G-6640,GALAXY
7304,DATASET/G/G-6641,GALAXY
7305,DATASET/G/G-6642,GALAXY
7306,DATASET/G/G-6643,GALAXY
7307,DATASET/G/G-6644,GALAXY
7308,DATASET/G/G-6645,GALAXY
7309,DATASET/G/G-6646,GALAXY
7310,DATASET/G/G-6647,GALAXY
7311,DATASET/G/G-6648,GALAXY
7312,DATASET/G/G-6649,GALAXY
7313,DATASET/G/G-6650,GALAXY
7314,DATASET/G/G-6651,GALAXY
7315,DATASET/G/G-6652,GALAXY
7316,DATASET/G/G-6653,GALAXY
7317,DATASET/G/G-6654,GALAXY
7318,DATASET/G/G-6655,GALAXY
7319,DATASET/G/G-6656,GALAXY
7320,DATASET/G/G-6657,GALAXY
7321,DATASET/G/G-6658,GALAXY
7322,DATASET/G/G-6659,GALAXY
7323,DATASET/G/G-6660,GALAXY
7324,DATASET/G/G-6661,GALAXY
7325,DATASET/G/G-6662,GALAXY
7326,DATASET/G/G-6663,GALAXY
7327,DATASET/G/G-6664,GALAXY
7328,DATASET/G/G-6665,GALAXY
7329,DATASET/G/G-6666,GALAXY
7330,DATASET/G/G-6667,GALAXY
7331,DATASET/G/G-6668,GALAXY
7332,DATASET/G/G-6669,GALAXY
7333,DATASET/G/G-6670,GALAXY
7334,DATASET/G/G-6671,GALAXY
7335,DATASET/G/G-6672,GALAXY
7336,DATASET/G/G-6673,GALAXY
7337,DATASET/G/G-6674,GALAXY
7338,DATASET/G/G-6675,GALAXY
7339,DATASET/G/G-6676,GALAXY
7340,DATASET/G/G-6677,GALAXY
7341,DATASET/G/G-6678,GALAXY
7342,DATASET/G/G-6679,GALAXY
7343,DATASET/G/G-6680,GALAXY
7344,DATASET/G/G-6681,GALAXY
7345,DATASET/G/G-6682,GALAXY
7346,DATASET/G/G-6683,GALAXY
7347,DATASET/G/G-6684,GALAXY
7348,DATASET/G/G-6685,GALAXY
7349,DATASET/G/G-6686,GALAXY
7350,DATASET/G/G-6687,GALAXY
7351,DATASET/G/G-6688,GALAXY
7352,DATASET/G/G-6689,GALAXY
7353,DATASET/G/G-6690,GALAXY
7354,DATASET/G/G-6691,GALAXY
7355,DATASET/G/G-6692,GALAXY
7356,DATASET/G/G-6693,GALAXY
7357,DATASET/G/G-6694,GALAXY
7358,DATASET/G/G-6695,GALAXY
7359,DATASET/G/G-6696,GALAXY
7360,DATASET/G/G-6697,GALAXY
7361,DATASET/G/G-6698,GALAXY
7362,DATASET/G/G-6699,GALAXY
7363,DATASET/G/G-6700,GALAXY
7364,DATASET/G/G-6701,GALAXY
7365,DATASET/G/G-6702,GALAXY
7366,DATASET/G/G-6703,GALAXY
7367,DATASET/G/G-6704,GALAXY
7368,DATASET/G/G-6705,GALAXY
7369,DATASET/G/G-6706,GALAXY
7370,DATASET/G/G-6707,GALAXY
7371,DATASET/G/G-6708,GALAXY
7372,DATASET/G/G-6709,GALAXY
7373,DATASET/G/G-6710,GALAXY
7374,DATASET/G/G-6711,GALAXY
7375,DATASET/G/G-6712,GALAXY
7376,DATASET/G/G-6713,GALAXY
7377,DATASET/G/G-6714,GALAXY
7378,DATASET/G/G-6715,GALAXY
7379,DATASET/G/G-6716,GALAXY
7380,DATASET/G/G-6717,GALAXY
7381,DATASET/G/G-6718,GALAXY
7382,DATASET/G/G-6719,GALAXY
7383,DATASET/G/G-6720,GALAXY
7384,DATASET/G/G-6721,GALAXY
7385,DATASET/G/G-6722,GALAXY
7386,DATASET/G/G-6723,GALAXY
7387,DATASET/G/G-6724,GALAXY
7388,DATASET/G/G-6725,GALAXY
7389,DATASET/G/G-6726,GALAXY
7390,DATASET/G/G-6727,GALAXY
7391,DATASET/G/G-6728,GALAXY
7392,DATASET/G/G-6729,GALAXY
7393,DATASET/G/G-6730,GALAXY
7394,DATASET/G/G-6731,GALAXY
7395,DATASET/G/G-6732,GALAXY
7396,DATASET/G/G-6733,GALAXY
7397,DATASET/G/G-6734,GALAXY
7398,DATASET/G/G-6735,GALAXY
7399,DATASET/G/G-6736,GALAXY
7400,DATASET/G/G-6737,GALAXY
7401,DATASET/G/G-6738,GALAXY
7402,DATASET/G/G-6739,GALAXY
7403,DATASET/G/G-6740,GALAXY
7404,DATASET/G/G-6741,GALAXY
7405,DATASET/G/G-6742,GALAXY
7406,DATASET/G/G-6743,GALAXY
7407,DATASET/G/G-6744,GALAXY
7408,DATASET/G/G-6745,GALAXY
7409,DATASET/G/G-6746,GALAXY
7410,DATASET/G/G-6747,GALAXY
7411,DATASET/G/G-6748,GALAXY
7412,DATASET/G/G-6749,GALAXY
7413,DATASET/G/G-6750,GALAXY
7414,DATASET/G/G-6751,GALAXY
7415,DATASET/G/G-6752,GALAXY
7416,DATASET/G/G-6753,GALAXY
7417,DATASET/G/G-6754,GALAXY
7418,DATASET/G/G-6755,GALAXY
7419,DATASET/G/G-6756,GALAXY
7420,DATASET/G/G-6757,GALAXY
7421,DATASET/G/G-6758,GALAXY
7422,DATASET/G/G-6759,GALAXY
7423,DATASET/G/G-6760,GALAXY
7424,DATASET/G/G-6761,GALAXY
7425,DATASET/G/G-6762,GALAXY
7426,DATASET/G/G-6763,GALAXY
7427,DATASET/G/G-6764,GALAXY
7428,DATASET/G/G-6765,GALAXY
7429,DATASET/G/G-6766,GALAXY
7430,DATASET/G/G-6767,GALAXY
7431,DATASET/G/G-6768,GALAXY
7432,DATASET/G/G-6769,GALAXY
7433,DATASET/G/G-6770,GALAXY
7434,DATASET/G/G-6771,GALAXY
7435,DATASET/G/G-6772,GALAXY
7436,DATASET/G/G-6773,GALAXY
7437,DATASET/G/G-6774,GALAXY
7438,DATASET/G/G-6775,GALAXY
7439,DATASET/G/G-6776,GALAXY
7440,DATASET/G/G-6777,GALAXY
7441,DATASET/G/G-6778,GALAXY
7442,DATASET/G/G-6779,GALAXY
7443,DATASET/G/G-6780,GALAXY
7444,DATASET/G/G-6781,GALAXY
7445,DATASET/G/G-6782,GALAXY
7446,DATASET/G/G-6783,GALAXY
7447,DATASET/G/G-6784,GALAXY
7448,DATASET/G/G-6785,GALAXY
7449,DATASET/G/G-6786,GALAXY
7450,DATASET/G/G-6787,GALAXY
7451,DATASET/G/G-6788,GALAXY
7452,DATASET/G/G-6789,GALAXY
7453,DATASET/G/G-6790,GALAXY
7454,DATASET/G/G-6791,GALAXY
7455,DATASET/G/G-6792,GALAXY
7456,DATASET/G/G-6793,GALAXY
7457,DATASET/G/G-6794,GALAXY
7458,DATASET/G/G-6795,GALAXY
7459,DATASET/G/G-6796,GALAXY
7460,DATASET/G/G-6797,GALAXY
7461,DATASET/G/G-6798,GALAXY
7462,DATASET/G/G-6799,GALAXY
7463,DATASET/G/G-6800,GALAXY
7464,DATASET/G/G-6801,GALAXY
7465,DATASET/G/G-6802,GALAXY
7466,DATASET/G/G-6803,GALAXY
7467,DATASET/G/G-6804,GALAXY
7468,DATASET/G/G-6805,GALAXY
7469,DATASET/G/G-6806,GALAXY
7470,DATASET/G/G-6807,GALAXY
7471,DATASET/G/G-6808,GALAXY
7472,DATASET/G/G-6809,GALAXY
7473,DATASET/G/G-6810,GALAXY
7474,DATASET/G/G-6811,GALAXY
7475,DATASET/G/G-6812,GALAXY
7476,DATASET/G/G-6813,GALAXY
7477,DATASET/G/G-6814,GALAXY
7478,DATASET/G/G-6815,GALAXY
7479,DATASET/G/G-6816,GALAXY
7480,DATASET/G/G-6817,GALAXY
7481,DATASET/G/G-6818,GALAXY
7482,DATASET/G/G-6819,GALAXY
7483,DATASET/G/G-6820,GALAXY
7484,DATASET/G/G-6821,GALAXY
7485,DATASET/G/G-6822,GALAXY
7486,DATASET/G/G-6823,GALAXY
7487,DATASET/G/G-6824,GALAXY
7488,DATASET/G/G-6825,GALAXY
7489,DATASET/G/G-6826,GALAXY
7490,DATASET/G/G-6827,GALAXY
7491,DATASET/G/G-6828,GALAXY
7492,DATASET/G/G-6829,GALAXY
7493,DATASET/G/G-6830,GALAXY
7494,DATASET/G/G-6831,GALAXY
7495,DATASET/G/G-6832,GALAXY
7496,DATASET/G/G-6833,GALAXY
7497,DATASET/G/G-6834,GALAXY
7498,DATASET/G/G-6835,GALAXY
7499,DATASET/G/G-6836,GALAXY
7500,DATASET/G/G-6837,GALAXY
7501,DATASET/G/G-6838,GALAXY
7502,DATASET/G/G-6839,GALAXY
7503,DATASET/G/G-6840,GALAXY
7504,DATASET/G/G-6841,GALAXY
7505,DATASET/G/G-6842,GALAXY
7506,DATASET/G/G-6843,GALAXY
7507,DATASET/G/G-6844,GALAXY
7508,DATASET/G/G-6845,GALAXY
7509,DATASET/G/G-6846,GALAXY
7510,DATASET/G/G-6847,GALAXY
7511,DATASET/G/G-6848,GALAXY
7512,DATASET/G/G-6849,GALAXY
7513,DATASET/G/G-6850,GALAXY
7514,DATASET/G/G-6851,GALAXY
7515,DATASET/G/G-6852,GALAXY
7516,DATASET/G/G-6853,GALAXY
7517,DATASET/G/G-6854,GALAXY
7518,DATASET/G/G-6855,GALAXY
7519,DATASET/G/G-6856,GALAXY
7520,DATASET/G/G-6857,GALAXY
7521,DATASET/G/G-6858,GALAXY
7522,DATASET/G/G-6859,GALAXY
7523,DATASET/G/G-6860,GALAXY
7524,DATASET/G/G-6861,GALAXY
7525,DATASET/G/G-6862,GALAXY
7526,DATASET/G/G-6863,GALAXY
7527,DATASET/G/G-6864,GALAXY
7528,DATASET/G/G-6865,GALAXY
7529,DATASET/G/G-6866,GALAXY
7530,DATASET/G/G-6867,GALAXY
7531,DATASET/G/G-6868,GALAXY
7532,DATASET/G/G-6869,GALAXY
7533,DATASET/G/G-6870,GALAXY
7534,DATASET/G/G-6871,GALAXY
7535,DATASET/G/G-6872,GALAXY
7536,DATASET/G/G-6873,GALAXY
7537,DATASET/G/G-6874,GALAXY
7538,DATASET/G/G-6875,GALAXY
7539,DATASET/G/G-6876,GALAXY
7540,DATASET/G/G-6877,GALAXY
7541,DATASET/G/G-6878,GALAXY
7542,DATASET/G/G-6879,GALAXY
7543,DATASET/G/G-6880,GALAXY
7544,DATASET/G/G-6881,GALAXY
7545,DATASET/G/G-6882,GALAXY
7546,DATASET/G/G-6883,GALAXY
7547,DATASET/G/G-6884,GALAXY
7548,DATASET/G/G-6885,GALAXY
7549,DATASET/G/G-6886,GALAXY
7550,DATASET/G/G-6887,GALAXY
7551,DATASET/G/G-6888,GALAXY
7552,DATASET/G/G-6889,GALAXY
7553,DATASET/G/G-6890,GALAXY
7554,DATASET/G/G-6891,GALAXY
7555,DATASET/G/G-6892,GALAXY
7556,DATASET/G/G-6893,GALAXY
7557,DATASET/G/G-6894,GALAXY
7558,DATASET/G/G-6895,GALAXY
7559,DATASET/G/G-6896,GALAXY
7560,DATASET/G/G-6897,GALAXY
7561,DATASET/G/G-6898,GALAXY
7562,DATASET/G/G-6899,GALAXY
7563,DATASET/G/G-6900,GALAXY
7564,DATASET/G/G-6901,GALAXY
7565,DATASET/G/G-6902,GALAXY
7566,DATASET/G/G-6903,GALAXY
7567,DATASET/G/G-6904,GALAXY
7568,DATASET/G/G-6905,GALAXY
7569,DATASET/G/G-6906,GALAXY
7570,DATASET/G/G-6907,GALAXY
7571,DATASET/G/G-6908,GALAXY
7572,DATASET/G/G-6909,GALAXY
7573,DATASET/G/G-6910,GALAXY
7574,DATASET/G/G-6911,GALAXY
7575,DATASET/G/G-6912,GALAXY
7576,DATASET/G/G-6913,GALAXY
7577,DATASET/G/G-6914,GALAXY
7578,DATASET/G/G-6915,GALAXY
7579,DATASET/G/G-6916,GALAXY
7580,DATASET/G/G-6917,GALAXY
7581,DATASET/G/G-6918,GALAXY
7582,DATASET/G/G-6919,GALAXY
7583,DATASET/G/G-6920,GALAXY
7584,DATASET/G/G-6921,GALAXY
7585,DATASET/G/G-6922,GALAXY
7586,DATASET/G/G-6923,GALAXY
7587,DATASET/G/G-6924,GALAXY
7588,DATASET/G/G-6925,GALAXY
7589,DATASET/G/G-6926,GALAXY
7590,DATASET/G/G-6927,GALAXY
7591,DATASET/G/G-6928,GALAXY
7592,DATASET/G/G-6929,GALAXY
7593,DATASET/G/G-6930,GALAXY
7594,DATASET/G/G-6931,GALAXY
7595,DATASET/G/G-6932,GALAXY
7596,DATASET/G/G-6933,GALAXY
7597,DATASET/G/G-6934,GALAXY
7598,DATASET/G/G-6935,GALAXY
7599,DATASET/G/G-6936,GALAXY
7600,DATASET/G/G-6937,GALAXY
7601,DATASET/G/G-6938,GALAXY
7602,DATASET/G/G-6939,GALAXY
7603,DATASET/G/G-6940,GALAXY
7604,DATASET/G/G-6941,GALAXY
7605,DATASET/G/G-6942,GALAXY
7606,DATASET/G/G-6943,GALAXY
7607,DATASET/G/G-6944,GALAXY
7608,DATASET/G/G-6945,GALAXY
7609,DATASET/G/G-6946,GALAXY
7610,DATASET/G/G-6947,GALAXY
7611,DATASET/G/G-6948,GALAXY
7612,DATASET/G/G-6949,GALAXY
7613,DATASET/G/G-6950,GALAXY
7614,DATASET/G/G-6951,GALAXY
7615,DATASET/G/G-6952,GALAXY
7616,DATASET/G/G-6953,GALAXY
7617,DATASET/G/G-6954,GALAXY
7618,DATASET/G/G-6955,GALAXY
7619,DATASET/G/G-6956,GALAXY
7620,DATASET/G/G-6957,GALAXY
7621,DATASET/G/G-6958,GALAXY
7622,DATASET/G/G-6959,GALAXY
7623,DATASET/G/G-6960,GALAXY
7624,DATASET/G/G-6961,GALAXY
7625,DATASET/G/G-6962,GALAXY
7626,DATASET/G/G-6963,GALAXY
7627,DATASET/G/G-6964,GALAXY
7628,DATASET/G/G-6965,GALAXY
7629,DATASET/G/G-6966,GALAXY
7630,DATASET/G/G-6967,GALAXY
7631,DATASET/G/G-6968,GALAXY
7632,DATASET/G/G-6969,GALAXY
7633,DATASET/G/G-6970,GALAXY
7634,DATASET/G/G-6971,GALAXY
7635,DATASET/G/G-6972,GALAXY
7636,DATASET/G/G-6973,GALAXY
7637,DATASET/G/G-6974,GALAXY
7638,DATASET/G/G-6975,GALAXY
7639,DATASET/G/G-6976,GALAXY
7640,DATASET/G/G-6977,GALAXY
7641,DATASET/G/G-6978,GALAXY
7642,DATASET/G/G-6979,GALAXY
7643,DATASET/G/G-6980,GALAXY
7644,DATASET/G/G-6981,GALAXY
7645,DATASET/G/G-6982,GALAXY
7646,DATASET/G/G-6983,GALAXY
7647,DATASET/G/G-6984,GALAXY
7648,DATASET/G/G-6985,GALAXY
7649,DATASET/G/G-6986,GALAXY
7650,DATASET/G/G-6987,GALAXY
7651,DATASET/G/G-6988,GALAXY
